chrom	start	end	name	gene	n_samples	median_depth_mq0	median_depth_mq20	median_retained	min_retained	max_retained	flag	xa_n_lowmapq	xa_n_with_xa	xa_modal_locus	xa_modal_fraction
chr20	32429324	32429444	ASXL1_exon_7	ASXL1	23	916.7	916.7	1.000	1.000	1.000	OK				
chr20	32429899	32430052	ASXL1_exon_8	ASXL1	23	993.2	993.2	1.000	0.999	1.000	OK				
chr20	32431319	32431483	ASXL1_exon_9	ASXL1	23	1357.4	1357.4	1.000	1.000	1.000	OK				
chr20	32431570	32431690	ASXL1_exon_10	ASXL1	23	1247.1	1247.1	1.000	1.000	1.000	OK				
chr20	32432871	32432991	ASXL1_exon_11	ASXL1	23	1000.5	1000.5	1.000	1.000	1.000	OK				
chr20	32433282	32433916	ASXL1_exon_12	ASXL1	23	1721.8	1721.8	1.000	1.000	1.000	OK				
chr20	32434430	32439318	ASXL1_exon_13	ASXL1	23	1928.0	1927.8	1.000	1.000	1.000	OK				
chr20	58891420	58891864	GNAS_exon_1	GNAS	23	260.6	260.6	1.000	0.999	1.000	OK				
chr20	58895607	58895727	GNAS_exon_2	GNAS	23	852.8	852.8	1.000	0.999	1.000	OK				
chr20	58898896	58899016	GNAS_exon_3	GNAS	23	883.3	883.3	1.000	1.000	1.000	OK				
chr20	58903509	58903629	GNAS_exon_4	GNAS	23	1228.2	1228.2	1.000	1.000	1.000	OK				
chr20	58903670	58903790	GNAS_exon_5	GNAS	23	1322.1	1322.1	1.000	1.000	1.000	OK				
chr20	58905369	58905489	GNAS_exon_6	GNAS	23	967.7	967.7	1.000	1.000	1.000	OK				
chr20	58909100	58909220	GNAS_exon_7	GNAS	23	1158.6	1158.6	1.000	1.000	1.000	OK				
chr20	58909311	58909431	GNAS_exon_8	GNAS	23	1485.0	1485.0	1.000	1.000	1.000	OK				
chr20	58909514	58909634	GNAS_exon_9	GNAS	23	1564.2	1564.2	1.000	1.000	1.000	OK				
chr20	58909682	58909802	GNAS_exon_10	GNAS	23	1257.1	1257.1	1.000	1.000	1.000	OK				
chr20	58909954	58910074	GNAS_exon_11	GNAS	23	1062.8	1062.8	1.000	1.000	1.000	OK				
chr20	58910309	58910429	GNAS_exon_12	GNAS	23	1033.2	1033.2	1.000	1.000	1.000	OK				
chr20	58910681	58911080	GNAS_exon_13	GNAS	23	1343.7	1343.7	1.000	1.000	1.000	OK				
chr21	34787799	34792609	RUNX1_exon_9	RUNX1	23	1551.5	1551.5	1.000	1.000	1.000	OK				
chr21	34799299	34799461	RUNX1_exon_8	RUNX1	23	1372.9	1372.9	1.000	1.000	1.000	OK				
chr21	34834408	34834600	RUNX1_exon_7	RUNX1	23	1094.4	1094.2	1.000	0.999	1.000	OK				
chr21	34859464	34859584	RUNX1_exon_6	RUNX1	23	931.1	931.1	1.000	1.000	1.000	OK				
chr21	34880555	34880712	RUNX1_exon_5	RUNX1	23	1236.0	1236.0	1.000	0.999	1.000	OK				
chr21	34886841	34887095	RUNX1_exon_4	RUNX1	23	1161.0	1160.9	1.000	0.999	1.000	OK				
chr21	34892906	34893026	RUNX1_exon_3	RUNX1	23	722.6	722.6	1.000	1.000	1.000	OK				
chr21	35048838	35048958	RUNX1_exon_2	RUNX1	23	1080.9	1080.9	1.000	1.000	1.000	OK				
chr21	35049166	35049301	RUNX1_exon_1	RUNX1	23	1017.5	1017.5	1.000	1.000	1.000	OK				
chr21	38380034	38383922	ERG_exon_10	ERG	23	1852.2	1852.1	1.000	1.000	1.000	OK				
chr21	38390980	38391100	ERG_exon_9	ERG	23	982.7	982.7	1.000	1.000	1.000	OK				
chr21	38391607	38391727	ERG_exon_8	ERG	23	980.0	980.0	1.000	1.000	1.000	OK				
chr21	38392360	38392480	ERG_exon_7	ERG	23	848.1	848.1	1.000	1.000	1.000	OK				
chr21	38400529	38400649	ERG_exon_6	ERG	23	971.9	971.9	1.000	1.000	1.000	OK				
chr21	38402519	38402639	ERG_exon_5	ERG	23	894.2	894.2	1.000	1.000	1.000	OK				
chr21	38403504	38403708	ERG_exon_4	ERG	23	1275.9	1275.9	1.000	1.000	1.000	OK				
chr21	38423408	38423560	ERG_exon_3	ERG	23	1206.0	1206.0	1.000	1.000	1.000	OK				
chr21	38445402	38445620	ERG_exon_2	ERG	23	1481.1	1481.1	1.000	1.000	1.000	OK				
chr21	38498358	38498478	ERG_exon_1	ERG	23	412.9	412.9	1.000	1.000	1.000	OK				
chr21	43092954	43093248	U2AF1_exon_8	U2AF1	23	691.2	679.7	0.972	0.951	0.987	OK				
chr21	43094445	43094565	U2AF1_exon_7	U2AF1	23	1083.8	1083.2	0.999	0.994	1.000	OK				
chr21	43094653	43094787	U2AF1_exon_6	U2AF1	23	1071.5	1071.5	1.000	0.999	1.000	OK				
chr21	43095434	43095554	U2AF1_exon_5	U2AF1	23	1109.4	1109.4	1.000	1.000	1.000	OK				
chr21	43095648	43095768	U2AF1_exon_4	U2AF1	23	1196.4	1196.4	1.000	1.000	1.000	OK				
chr21	43100408	43100528	U2AF1_exon_3	U2AF1	23	1011.0	1011.0	1.000	0.999	1.000	OK				
chr21	43104302	43104422	U2AF1_exon_2	U2AF1	23	990.0	990.0	1.000	1.000	1.000	OK				
chr21	43107449	43107569	U2AF1_exon_1	U2AF1	23	627.7	627.7	1.000	0.998	1.000	OK				
chr22	27748275	27751095	MN1_exon_2	MN1	23	1747.7	1747.6	1.000	1.000	1.000	OK				
chr22	27796761	27801755	MN1_exon_1	MN1	23	1319.6	1319.3	1.000	1.000	1.000	OK				
chr22	30331986	30334694	SF3A1_exon_16	SF3A1	23	1798.3	1798.2	1.000	1.000	1.000	OK				
chr22	30335441	30335561	SF3A1_exon_15	SF3A1	23	1135.1	1135.1	1.000	1.000	1.000	OK				
chr22	30335641	30335761	SF3A1_exon_14	SF3A1	23	1215.9	1215.9	1.000	1.000	1.000	OK				
chr22	30337024	30337179	SF3A1_exon_13	SF3A1	23	851.8	851.2	1.000	0.999	1.000	OK				
chr22	30337688	30337896	SF3A1_exon_12	SF3A1	23	681.6	681.6	1.000	0.999	1.000	OK				
chr22	30338787	30339033	SF3A1_exon_11	SF3A1	23	1511.7	1511.7	1.000	1.000	1.000	OK				
chr22	30339129	30339249	SF3A1_exon_10	SF3A1	23	979.0	979.0	1.000	1.000	1.000	OK				
chr22	30340194	30340380	SF3A1_exon_9	SF3A1	23	1442.1	1442.1	1.000	0.999	1.000	OK				
chr22	30340692	30340812	SF3A1_exon_8	SF3A1	23	690.4	690.4	1.000	0.998	1.000	OK				
chr22	30341690	30341884	SF3A1_exon_7	SF3A1	23	1384.2	1384.2	1.000	1.000	1.000	OK				
chr22	30342198	30342349	SF3A1_exon_6	SF3A1	23	1275.2	1275.2	1.000	1.000	1.000	OK				
chr22	30342762	30342882	SF3A1_exon_5	SF3A1	23	1143.4	1143.4	1.000	1.000	1.000	OK				
chr22	30344931	30345189	SF3A1_exon_4	SF3A1	23	1483.2	1483.2	1.000	1.000	1.000	OK				
chr22	30346310	30346518	SF3A1_exon_3	SF3A1	23	1401.4	1401.4	1.000	1.000	1.000	OK				
chr22	30352950	30353070	SF3A1_exon_2	SF3A1	23	1133.3	1133.3	1.000	1.000	1.000	OK				
chr22	30356728	30356893	SF3A1_exon_1	SF3A1	23	997.5	997.2	1.000	0.999	1.000	OK				
chrX	15319454	15321771	PIGA_exon_6	PIGA	23	773.6	773.4	1.000	0.998	1.000	OK				
chrX	15324663	15324870	PIGA_exon_5	PIGA	23	716.6	716.6	1.000	1.000	1.000	OK				
chrX	15325018	15325151	PIGA_exon_4	PIGA	23	563.3	563.3	1.000	1.000	1.000	OK				
chrX	15325912	15326045	PIGA_exon_3	PIGA	23	498.9	498.9	1.000	1.000	1.000	OK				
chrX	15331214	15331991	PIGA_exon_2	PIGA	23	942.8	942.8	1.000	1.000	1.000	OK				
chrX	15335463	15335583	PIGA_exon_1	PIGA	23	395.6	395.6	1.000	0.998	1.000	OK				
chrX	15790439	15790559	ZRSR2_exon_1	ZRSR2	23	470.8	470.8	1.000	1.000	1.000	OK				
chrX	15790900	15791020	ZRSR2_exon_2	ZRSR2	23	482.6	480.6	0.992	0.969	0.998	OK				
chrX	15799865	15799985	ZRSR2_exon_3	ZRSR2	23	461.3	461.3	1.000	0.999	1.000	OK				
chrX	15803680	15803800	ZRSR2_exon_4	ZRSR2	23	437.4	437.4	1.000	0.996	1.000	OK				
chrX	15804109	15804229	ZRSR2_exon_5	ZRSR2	23	519.1	519.1	1.000	0.999	1.000	OK				
chrX	15808153	15808273	ZRSR2_exon_6	ZRSR2	23	528.8	528.8	1.000	1.000	1.000	OK				
chrX	15809197	15809317	ZRSR2_exon_7	ZRSR2	23	606.9	589.3	0.950	0.873	0.985	OK				
chrX	15815675	15815889	ZRSR2_exon_8	ZRSR2	23	728.3	712.9	0.981	0.928	0.996	OK				
chrX	15818561	15818681	ZRSR2_exon_9	ZRSR2	23	554.1	554.1	1.000	0.999	1.000	OK				
chrX	15820200	15820320	ZRSR2_exon_10	ZRSR2	23	642.4	642.4	1.000	0.995	1.000	OK				
chrX	15822729	15823259	ZRSR2_exon_11	ZRSR2	23	827.2	827.2	1.000	0.997	1.000	OK				
chrX	40051249	40052399	BCOR_exon_15	BCOR	23	701.4	701.4	1.000	1.000	1.000	OK				
chrX	40053884	40054041	BCOR_exon_14	BCOR	23	557.0	557.0	1.000	0.999	1.000	OK				
chrX	40054223	40054343	BCOR_exon_13	BCOR	23	633.1	633.1	1.000	1.000	1.000	OK				
chrX	40055366	40055512	BCOR_exon_12	BCOR	23	600.9	600.9	1.000	1.000	1.000	OK				
chrX	40057153	40057320	BCOR_exon_11	BCOR	23	854.8	854.8	1.000	1.000	1.000	OK				
chrX	40062137	40062392	BCOR_exon_10	BCOR	23	806.1	806.1	1.000	1.000	1.000	OK				
chrX	40062744	40063070	BCOR_exon_9	BCOR	23	804.0	804.0	1.000	1.000	1.000	OK				
chrX	40063606	40063951	BCOR_exon_8	BCOR	23	854.7	854.7	1.000	0.999	1.000	OK				
chrX	40064334	40064598	BCOR_exon_7	BCOR	23	753.0	752.5	1.000	0.999	1.000	OK				
chrX	40070971	40071158	BCOR_exon_6	BCOR	23	676.9	676.9	1.000	1.000	1.000	OK				
chrX	40071619	40071739	BCOR_exon_5	BCOR	23	495.1	495.1	1.000	0.998	1.000	OK				
chrX	40072347	40075179	BCOR_exon_4	BCOR	23	1019.3	1019.3	1.000	1.000	1.000	OK				
chrX	40076416	40076536	BCOR_exon_3	BCOR	23	510.9	510.9	1.000	1.000	1.000	OK				
chrX	40077845	40077965	BCOR_exon_2	BCOR	23	568.3	568.3	1.000	1.000	1.000	OK				
chrX	40097213	40097957	BCOR_exon_1	BCOR	23	318.2	318.2	1.000	0.999	1.000	OK				
chrX	41334160	41334296	DDX3X_exon_1	DDX3X	23	560.8	560.8	1.000	1.000	1.000	OK				
chrX	41337370	41337490	DDX3X_exon_2	DDX3X	23	542.6	542.6	1.000	0.997	1.000	OK				
chrX	41339030	41339150	DDX3X_exon_3	DDX3X	23	282.7	282.7	1.000	1.000	1.000	OK				
chrX	41341482	41341615	DDX3X_exon_4	DDX3X	23	554.2	554.2	1.000	1.000	1.000	OK				
chrX	41342493	41342652	DDX3X_exon_5	DDX3X	23	666.0	666.0	1.000	1.000	1.000	OK				
chrX	41342733	41342853	DDX3X_exon_6	DDX3X	23	697.9	697.9	1.000	1.000	1.000	OK				
chrX	41343214	41343350	DDX3X_exon_7	DDX3X	23	495.6	495.6	1.000	1.000	1.000	OK				
chrX	41343707	41343827	DDX3X_exon_8	DDX3X	23	573.9	573.9	1.000	1.000	1.000	OK				
chrX	41344027	41344147	DDX3X_exon_9	DDX3X	23	670.7	670.7	1.000	0.998	1.000	OK				
chrX	41344237	41344398	DDX3X_exon_10	DDX3X	23	663.0	663.0	1.000	0.999	1.000	OK				
chrX	41345178	41345323	DDX3X_exon_11	DDX3X	23	604.1	604.1	1.000	1.000	1.000	OK				
chrX	41345402	41345547	DDX3X_exon_12	DDX3X	23	627.5	627.5	1.000	1.000	1.000	OK				
chrX	41346227	41346409	DDX3X_exon_13	DDX3X	23	836.0	836.0	1.000	1.000	1.000	OK				
chrX	41346502	41346622	DDX3X_exon_14	DDX3X	23	631.1	631.1	1.000	0.999	1.000	OK				
chrX	41346857	41347011	DDX3X_exon_15	DDX3X	23	604.4	604.4	1.000	1.000	1.000	OK				
chrX	41347310	41347450	DDX3X_exon_16	DDX3X	23	613.3	613.3	1.000	1.000	1.000	OK				
chrX	41347638	41350273	DDX3X_exon_17	DDX3X	23	849.8	848.4	0.997	0.995	0.999	OK				
chrX	44873186	44873711	KDM6A_exon_1	KDM6A	23	511.7	511.7	1.000	0.999	1.000	OK				
chrX	44873882	44874002	KDM6A_exon_2	KDM6A	23	539.2	539.2	1.000	0.998	1.000	OK				
chrX	44961276	44961396	KDM6A_exon_3	KDM6A	23	501.8	501.8	1.000	1.000	1.000	OK				
chrX	44974641	44974761	KDM6A_exon_4	KDM6A	23	587.7	587.7	1.000	1.000	1.000	OK				
chrX	45010945	45011065	KDM6A_exon_5	KDM6A	23	441.2	441.2	1.000	1.000	1.000	OK				
chrX	45020608	45020728	KDM6A_exon_6	KDM6A	23	581.4	581.4	1.000	1.000	1.000	OK				
chrX	45034911	45035031	KDM6A_exon_7	KDM6A	23	497.6	497.6	1.000	1.000	1.000	OK				
chrX	45037575	45037695	KDM6A_exon_8	KDM6A	23	423.0	423.0	1.000	1.000	1.000	OK				
chrX	45051683	45051803	KDM6A_exon_9	KDM6A	23	424.4	424.4	1.000	1.000	1.000	OK				
chrX	45053830	45053950	KDM6A_exon_10	KDM6A	23	531.9	531.7	1.000	1.000	1.000	OK				
chrX	45058991	45059111	KDM6A_exon_11	KDM6A	23	450.3	450.3	1.000	0.993	1.000	OK				
chrX	45059245	45059465	KDM6A_exon_12	KDM6A	23	756.9	756.9	1.000	1.000	1.000	OK				
chrX	45060020	45060155	KDM6A_exon_13	KDM6A	23	507.9	507.9	0.999	0.990	1.000	OK				
chrX	45060607	45060763	KDM6A_exon_14	KDM6A	23	601.1	601.1	1.000	1.000	1.000	OK				
chrX	45061310	45061430	KDM6A_exon_15	KDM6A	23	412.8	412.8	1.000	1.000	1.000	OK				
chrX	45062639	45062759	KDM6A_exon_16	KDM6A	23	561.2	561.2	1.000	1.000	1.000	OK				
chrX	45063420	45063816	KDM6A_exon_17	KDM6A	23	924.5	924.5	1.000	1.000	1.000	OK				
chrX	45069577	45070356	KDM6A_exon_18	KDM6A	23	1034.2	1034.2	1.000	1.000	1.000	OK				
chrX	45076700	45076820	KDM6A_exon_19	KDM6A	23	487.0	487.0	1.000	0.998	1.000	OK				
chrX	45078391	45078511	KDM6A_exon_20	KDM6A	23	469.9	469.9	1.000	0.999	1.000	OK				
chrX	45079144	45079350	KDM6A_exon_21	KDM6A	23	653.8	653.8	1.000	0.999	1.000	OK				
chrX	45082528	45082648	KDM6A_exon_22	KDM6A	23	496.2	496.2	1.000	1.000	1.000	OK				
chrX	45082681	45082801	KDM6A_exon_23	KDM6A	23	552.2	552.2	1.000	1.000	1.000	OK				
chrX	45083458	45083607	KDM6A_exon_24	KDM6A	23	584.3	584.3	1.000	1.000	1.000	OK				
chrX	45085860	45085980	KDM6A_exon_25	KDM6A	23	546.4	546.4	1.000	1.000	1.000	OK				
chrX	45089741	45089929	KDM6A_exon_26	KDM6A	23	721.0	721.0	1.000	0.999	1.000	OK				
chrX	45090721	45090863	KDM6A_exon_27	KDM6A	23	608.4	608.4	1.000	0.998	1.000	OK				
chrX	45107411	45107531	KDM6A_exon_28	KDM6A	23	506.7	506.7	1.000	0.998	1.000	OK				
chrX	45110077	45110248	KDM6A_exon_29	KDM6A	23	687.9	687.9	1.000	1.000	1.000	OK				
chrX	45111380	45112778	KDM6A_exon_30	KDM6A	23	568.4	568.4	1.000	1.000	1.000	OK				
chrX	47193827	47194023	UBA1_exon_1	UBA1	23	671.7	671.7	1.000	0.999	1.000	OK				
chrX	47198799	47198919	UBA1_exon_2	UBA1	23	742.6	742.6	1.000	1.000	1.000	OK				
chrX	47198990	47199110	UBA1_exon_3	UBA1	23	793.5	793.5	1.000	0.999	1.000	OK				
chrX	47199207	47199376	UBA1_exon_4	UBA1	23	778.6	778.6	1.000	1.000	1.000	OK				
chrX	47199478	47199613	UBA1_exon_5	UBA1	23	681.9	681.9	1.000	1.000	1.000	OK				
chrX	47200885	47201005	UBA1_exon_6	UBA1	23	499.1	499.1	1.000	1.000	1.000	OK				
chrX	47201260	47201380	UBA1_exon_7	UBA1	23	750.9	750.9	1.000	1.000	1.000	OK				
chrX	47201476	47201609	UBA1_exon_8	UBA1	23	589.3	589.3	1.000	0.999	1.000	OK				
chrX	47202144	47202264	UBA1_exon_9	UBA1	23	551.1	551.1	1.000	1.000	1.000	OK				
chrX	47202356	47202503	UBA1_exon_10	UBA1	23	702.7	702.7	1.000	1.000	1.000	OK				
chrX	47202636	47202813	UBA1_exon_11	UBA1	23	745.4	745.4	1.000	1.000	1.000	OK				
chrX	47202933	47203053	UBA1_exon_12	UBA1	23	635.6	635.6	1.000	1.000	1.000	OK				
chrX	47203115	47203235	UBA1_exon_13	UBA1	23	644.0	644.0	1.000	1.000	1.000	OK				
chrX	47203539	47203695	UBA1_exon_14	UBA1	23	666.6	666.6	1.000	1.000	1.000	OK				
chrX	47205946	47206112	UBA1_exon_15	UBA1	23	785.4	785.4	1.000	1.000	1.000	OK				
chrX	47206246	47206443	UBA1_exon_16	UBA1	23	849.6	849.6	1.000	1.000	1.000	OK				
chrX	47209582	47209702	UBA1_exon_17	UBA1	23	504.2	504.2	1.000	1.000	1.000	OK				
chrX	47209926	47210122	UBA1_exon_18	UBA1	23	708.6	708.6	1.000	0.999	1.000	OK				
chrX	47210813	47210933	UBA1_exon_19	UBA1	23	620.5	620.5	1.000	1.000	1.000	OK				
chrX	47211034	47211224	UBA1_exon_20	UBA1	23	663.3	663.3	1.000	1.000	1.000	OK				
chrX	47212398	47212518	UBA1_exon_21	UBA1	23	541.7	541.7	1.000	1.000	1.000	OK				
chrX	47212755	47212875	UBA1_exon_22	UBA1	23	690.4	690.4	1.000	1.000	1.000	OK				
chrX	47212988	47213180	UBA1_exon_23	UBA1	23	854.1	854.1	1.000	1.000	1.000	OK				
chrX	47214322	47214442	UBA1_exon_24	UBA1	23	504.2	504.2	1.000	1.000	1.000	OK				
chrX	47214529	47214649	UBA1_exon_25	UBA1	23	680.6	680.6	1.000	1.000	1.000	OK				
chrX	47214792	47215127	UBA1_exon_26	UBA1	23	844.0	844.0	1.000	0.999	1.000	OK				
chrX	48786589	48786709	GATA1_exon_1	GATA1	23	385.0	385.0	1.000	0.997	1.000	OK				
chrX	48791089	48791328	GATA1_exon_2	GATA1	23	575.0	575.0	1.000	1.000	1.000	OK				
chrX	48791842	48792220	GATA1_exon_3	GATA1	23	842.4	842.3	1.000	0.999	1.000	OK				
chrX	48792321	48792467	GATA1_exon_4	GATA1	23	642.4	642.4	1.000	1.000	1.000	OK				
chrX	48793173	48793293	GATA1_exon_5	GATA1	23	440.3	440.3	1.000	1.000	1.000	OK				
chrX	48793791	48794310	GATA1_exon_6	GATA1	23	841.2	841.1	1.000	1.000	1.000	OK				
chrX	53374147	53380185	SMC1A_exon_25	SMC1A	23	1012.7	1012.6	1.000	1.000	1.000	OK				
chrX	53380613	53380733	SMC1A_exon_24	SMC1A	23	678.3	678.3	1.000	0.999	1.000	OK				
chrX	53381000	53381120	SMC1A_exon_23	SMC1A	23	456.8	456.8	1.000	0.999	1.000	OK				
chrX	53382230	53382382	SMC1A_exon_22	SMC1A	23	717.5	717.5	1.000	1.000	1.000	OK				
chrX	53382504	53382659	SMC1A_exon_21	SMC1A	23	787.3	787.3	1.000	1.000	1.000	OK				
chrX	53383095	53383252	SMC1A_exon_20	SMC1A	23	722.4	722.4	1.000	1.000	1.000	OK				
chrX	53394771	53394891	SMC1A_exon_19	SMC1A	23	305.3	305.3	1.000	1.000	1.000	OK				
chrX	53396225	53396379	SMC1A_exon_18	SMC1A	23	610.2	610.2	1.000	1.000	1.000	OK				
chrX	53396470	53396616	SMC1A_exon_17	SMC1A	23	698.2	698.2	1.000	1.000	1.000	OK				
chrX	53399587	53399729	SMC1A_exon_16	SMC1A	23	479.4	479.4	1.000	1.000	1.000	OK				
chrX	53403557	53403677	SMC1A_exon_15	SMC1A	23	634.1	634.1	1.000	1.000	1.000	OK				
chrX	53403773	53403893	SMC1A_exon_14	SMC1A	23	707.7	707.7	1.000	1.000	1.000	OK				
chrX	53405010	53405148	SMC1A_exon_13	SMC1A	23	667.8	667.8	1.000	0.999	1.000	OK				
chrX	53405243	53405390	SMC1A_exon_12	SMC1A	23	636.2	636.2	1.000	1.000	1.000	OK				
chrX	53405491	53405671	SMC1A_exon_11	SMC1A	23	840.0	840.0	1.000	1.000	1.000	OK				
chrX	53405769	53405955	SMC1A_exon_10	SMC1A	23	885.0	885.0	1.000	1.000	1.000	OK				
chrX	53409060	53409268	SMC1A_exon_9	SMC1A	23	796.1	796.1	1.000	1.000	1.000	OK				
chrX	53409388	53409508	SMC1A_exon_8	SMC1A	23	528.1	528.1	1.000	1.000	1.000	OK				
chrX	53411759	53411900	SMC1A_exon_7	SMC1A	23	600.0	600.0	1.000	1.000	1.000	OK				
chrX	53411993	53412252	SMC1A_exon_6	SMC1A	23	968.2	968.2	1.000	1.000	1.000	OK				
chrX	53412898	53413137	SMC1A_exon_5	SMC1A	23	878.5	878.5	1.000	1.000	1.000	OK				
chrX	53413230	53413434	SMC1A_exon_4	SMC1A	23	895.8	895.8	1.000	1.000	1.000	OK				
chrX	53414752	53414872	SMC1A_exon_3	SMC1A	23	733.7	733.7	1.000	1.000	1.000	OK				
chrX	53414979	53415168	SMC1A_exon_2	SMC1A	23	798.2	798.2	1.000	1.000	1.000	OK				
chrX	53422490	53422653	SMC1A_exon_1	SMC1A	23	612.8	612.8	1.000	1.000	1.000	OK				
chrX	55009053	55009342	ALAS2_exon_11	ALAS2	23	676.0	676.0	1.000	1.000	1.000	OK				
chrX	55013484	55013647	ALAS2_exon_10	ALAS2	23	529.5	529.5	1.000	1.000	1.000	OK				
chrX	55014745	55015014	ALAS2_exon_9	ALAS2	23	813.0	813.0	1.000	1.000	1.000	OK				
chrX	55015576	55015741	ALAS2_exon_8	ALAS2	23	605.6	605.6	1.000	1.000	1.000	OK				
chrX	55017484	55017664	ALAS2_exon_7	ALAS2	23	727.5	727.5	1.000	1.000	1.000	OK				
chrX	55020318	55020503	ALAS2_exon_6	ALAS2	23	778.6	778.6	1.000	0.999	1.000	OK				
chrX	55021050	55021273	ALAS2_exon_5	ALAS2	23	873.0	873.0	1.000	1.000	1.000	OK				
chrX	55023750	55023870	ALAS2_exon_4	ALAS2	23	553.0	553.0	1.000	1.000	1.000	OK				
chrX	55024717	55024837	ALAS2_exon_3	ALAS2	23	607.7	607.7	1.000	1.000	1.000	OK				
chrX	55025818	55026014	ALAS2_exon_2	ALAS2	23	768.8	768.8	1.000	1.000	1.000	OK				
chrX	55030902	55031022	ALAS2_exon_1	ALAS2	23	525.8	525.8	1.000	1.000	1.000	OK				
chrX	101349448	101349955	BTK_exon_19	BTK	23	750.1	750.1	1.000	1.000	1.000	OK				
chrX	101353192	101353350	BTK_exon_18	BTK	23	647.5	647.5	1.000	1.000	1.000	OK				
chrX	101353867	101353987	BTK_exon_17	BTK	23	557.5	557.5	1.000	0.999	1.000	OK				
chrX	101354616	101354736	BTK_exon_16	BTK	23	566.6	566.6	1.000	1.000	1.000	OK				
chrX	101356050	101356267	BTK_exon_15	BTK	23	772.4	772.4	1.000	1.000	1.000	OK				
chrX	101356782	101356954	BTK_exon_14	BTK	23	672.1	672.1	1.000	1.000	1.000	OK				
chrX	101357466	101357586	BTK_exon_13	BTK	23	624.9	624.9	1.000	1.000	1.000	OK				
chrX	101358312	101358432	BTK_exon_12	BTK	23	589.0	589.0	1.000	0.998	1.000	OK				
chrX	101358587	101358707	BTK_exon_11	BTK	23	633.9	633.9	1.000	1.000	1.000	OK				
chrX	101359253	101359373	BTK_exon_10	BTK	23	593.3	593.3	1.000	1.000	1.000	OK				
chrX	101360085	101360205	BTK_exon_9	BTK	23	425.1	425.1	1.000	1.000	1.000	OK				
chrX	101360566	101360754	BTK_exon_8	BTK	23	854.5	854.5	1.000	1.000	1.000	OK				
chrX	101362152	101362272	BTK_exon_7	BTK	23	526.2	526.2	1.000	1.000	1.000	OK				
chrX	101362563	101362683	BTK_exon_6	BTK	23	606.5	606.5	1.000	1.000	1.000	OK				
chrX	101369994	101370114	BTK_exon_5	BTK	23	531.6	531.6	1.000	1.000	1.000	OK				
chrX	101371589	101371709	BTK_exon_4	BTK	23	536.4	536.4	1.000	1.000	1.000	OK				
chrX	101374522	101374642	BTK_exon_3	BTK	23	538.5	538.5	1.000	1.000	1.000	OK				
chrX	101375142	101375313	BTK_exon_2	BTK	23	694.9	694.9	1.000	1.000	1.000	OK				
chrX	101386065	101386185	BTK_exon_1	BTK	23	513.0	513.0	1.000	1.000	1.000	OK				
chrX	123961720	123961855	STAG2_exon_1	STAG2	23	362.1	362.1	1.000	1.000	1.000	OK				
chrX	124021365	124021485	STAG2_exon_2	STAG2	23	291.2	291.2	1.000	1.000	1.000	OK				
chrX	124022529	124022670	STAG2_exon_3	STAG2	23	406.7	406.7	1.000	1.000	1.000	OK				
chrX	124025807	124025927	STAG2_exon_4	STAG2	23	498.6	498.6	1.000	1.000	1.000	OK				
chrX	124030959	124031124	STAG2_exon_5	STAG2	23	830.3	830.3	1.000	1.000	1.000	OK				
chrX	124037513	124037633	STAG2_exon_6	STAG2	23	532.0	532.0	1.000	1.000	1.000	OK				
chrX	124042545	124042665	STAG2_exon_7	STAG2	23	568.4	568.4	1.000	1.000	1.000	OK				
chrX	124045162	124045367	STAG2_exon_8	STAG2	23	771.9	771.9	1.000	1.000	1.000	OK				
chrX	124047352	124047504	STAG2_exon_9	STAG2	23	603.1	603.1	1.000	1.000	1.000	OK				
chrX	124048972	124049092	STAG2_exon_10	STAG2	23	192.2	192.2	1.000	1.000	1.000	OK				
chrX	124050186	124050306	STAG2_exon_11	STAG2	23	455.9	455.9	1.000	1.000	1.000	OK				
chrX	124051115	124051235	STAG2_exon_12	STAG2	23	361.1	361.1	1.000	1.000	1.000	OK				
chrX	124051303	124051423	STAG2_exon_13	STAG2	23	375.8	375.8	1.000	1.000	1.000	OK				
chrX	124056120	124056240	STAG2_exon_14	STAG2	23	474.8	474.8	1.000	1.000	1.000	OK				
chrX	124057860	124057980	STAG2_exon_15	STAG2	23	553.2	553.2	1.000	1.000	1.000	OK				
chrX	124061221	124061341	STAG2_exon_16	STAG2	23	545.6	545.6	1.000	1.000	1.000	OK				
chrX	124061769	124061889	STAG2_exon_17	STAG2	23	417.3	417.3	1.000	1.000	1.000	OK				
chrX	124062887	124063007	STAG2_exon_18	STAG2	23	635.2	635.2	1.000	1.000	1.000	OK				
chrX	124063094	124063214	STAG2_exon_19	STAG2	23	559.4	559.4	1.000	0.999	1.000	OK				
chrX	124063846	124064050	STAG2_exon_20	STAG2	23	733.8	733.8	1.000	1.000	1.000	OK				
chrX	124065867	124065987	STAG2_exon_21	STAG2	23	467.4	467.4	1.000	1.000	1.000	OK				
chrX	124066167	124066287	STAG2_exon_22	STAG2	23	469.6	469.6	1.000	1.000	1.000	OK				
chrX	124066335	124066455	STAG2_exon_23	STAG2	23	606.9	606.9	1.000	1.000	1.000	OK				
chrX	124068557	124068677	STAG2_exon_24	STAG2	23	411.5	411.5	1.000	1.000	1.000	OK				
chrX	124071147	124071322	STAG2_exon_25	STAG2	23	591.1	591.1	1.000	1.000	1.000	OK				
