@HD	VN:1.6
@SQ	SN:chr1	LN:248956422
@SQ	SN:chr2	LN:242193529
@SQ	SN:chr3	LN:198295559
@SQ	SN:chr4	LN:190214555
@SQ	SN:chr5	LN:181538259
@SQ	SN:chr6	LN:170805979
@SQ	SN:chr7	LN:159345973
@SQ	SN:chr8	LN:145138636
@SQ	SN:chr9	LN:138394717
@SQ	SN:chr10	LN:133797422
@SQ	SN:chr11	LN:135086622
@SQ	SN:chr12	LN:133275309
@SQ	SN:chr13	LN:114364328
@SQ	SN:chr14	LN:107043718
@SQ	SN:chr15	LN:101991189
@SQ	SN:chr16	LN:90338345
@SQ	SN:chr17	LN:83257441
@SQ	SN:chr18	LN:80373285
@SQ	SN:chr19	LN:58617616
@SQ	SN:chr20	LN:64444167
@SQ	SN:chr21	LN:46709983
@SQ	SN:chr22	LN:50818468
@SQ	SN:chrX	LN:156040895
@SQ	SN:chrY	LN:57227415
Target	gc_bias	mappability	reptiming	Gene	on_target
chr10:98592970-98593089	0.341666666666667	NA	NA	HPSE2	TRUE
chr10:99930234-99930353	0.408333333333333	NA	NA	DNMBP	TRUE
chr10:100608343-100608462	0.483333333333333	NA	NA	.	TRUE
chr10:101311593-101311712	0.575	NA	NA	.	TRUE
chr10:102163080-102163199	0.35	NA	NA	NOLC1	TRUE
chr10:103628874-103628993	0.533333333333333	NA	NA	SH3PXD2A	TRUE
chr10:104419246-104419365	0.483333333333333	NA	NA	CFAP58	TRUE
chr10:105075561-105075680	0.491666666666667	NA	NA	SORCS3	TRUE
chr10:107141387-107141506	0.4	NA	NA	SORCS1	TRUE
chr10:107839635-107839754	0.383333333333333	NA	NA	LINC01435	TRUE
chr10:108646995-108647114	0.333333333333333	NA	NA	.	TRUE
chr10:109481363-109481482	0.325	NA	NA	.	TRUE
chr10:110567694-110567830	0.671532846715328	NA	NA	SMC3	TRUE
chr10:110568901-110569020	0.358333333333333	NA	NA	SMC3	TRUE
chr10:110573681-110573800	0.325	NA	NA	SMC3	TRUE
chr10:110575304-110575423	0.391666666666667	NA	NA	SMC3	TRUE
chr10:110577382-110577501	0.35	NA	NA	SMC3	TRUE
chr10:110577809-110577928	0.358333333333333	NA	NA	SMC3	TRUE
chr10:110578599-110578718	0.341666666666667	NA	NA	SMC3	TRUE
chr10:110580902-110581021	0.4	NA	NA	SMC3	TRUE
chr10:110581922-110582097	0.386363636363636	NA	NA	SMC3	TRUE
chr10:110582544-110582663	0.366666666666667	NA	NA	SMC3	TRUE
chr10:110583383-110583547	0.375757575757576	NA	NA	SMC3	TRUE
chr10:110583841-110583960	0.366666666666667	NA	NA	SMC3	TRUE
chr10:110584182-110584395	0.383177570093458	NA	NA	SMC3	TRUE
chr10:110589599-110589718	0.333333333333333	NA	NA	SMC3	TRUE
chr10:110589889-110590008	0.433333333333333	NA	NA	SMC3	TRUE
chr10:110590411-110590571	0.391304347826087	NA	NA	SMC3	TRUE
chr10:110590990-110591131	0.359154929577465	NA	NA	SMC3	TRUE
chr10:110593072-110593222	0.417218543046358	NA	NA	SMC3	TRUE
chr10:110596397-110596549	0.42483660130719	NA	NA	SMC3	TRUE
chr10:110598138-110598289	0.361842105263158	NA	NA	SMC3	TRUE
chr10:110599653-110599811	0.440251572327044	NA	NA	SMC3	TRUE
chr10:110600432-110600551	0.35	NA	NA	SMC3	TRUE
chr10:110601015-110601134	0.433333333333333	NA	NA	SMC3	TRUE
chr10:110601636-110601755	0.341666666666667	NA	NA	SMC3	TRUE
chr10:110601764-110601883	0.416666666666667	NA	NA	SMC3	TRUE
chr10:110601965-110602177	0.347417840375587	NA	NA	SMC3	TRUE
chr10:110602473-110602664	0.46875	NA	NA	SMC3	TRUE
chr10:110602824-110603001	0.443820224719101	NA	NA	SMC3	TRUE
chr10:110603176-110603295	0.341666666666667	NA	NA	SMC3	TRUE
chr10:110604230-110604459	0.326086956521739	NA	NA	SMC3	TRUE
chr10:110604460-110604689	0.265217391304348	NA	NA	SMC3	TRUE
chr10:110604797-110605075	0.326164874551971	NA	NA	SMC3	TRUE
chr10:110605076-110605354	0.365591397849462	NA	NA	SMC3	TRUE
chr10:110605475-110605760	0.276223776223776	NA	NA	SMC3	TRUE
chr10:110605761-110606047	0.303135888501742	NA	NA	SMC3	TRUE
chr10:111203335-111203454	0.491666666666667	NA	NA	.	TRUE
chr10:111926528-111926647	0.358333333333333	NA	NA	.	TRUE
chr10:112952165-112952284	0.6	NA	NA	TCF7L2	TRUE
chr10:113663557-113663676	0.283333333333333	NA	NA	NRAP	TRUE
chr10:114450152-114450271	0.283333333333333	NA	NA	ABLIM1	TRUE
chr10:115951553-115951672	0.425	NA	NA	.	TRUE
chr10:116800907-116801026	0.533333333333333	NA	NA	HSPA12A	TRUE
chr10:117714006-117714125	0.383333333333333	NA	NA	.	TRUE
chr10:118457359-118457478	0.375	NA	NA	.	TRUE
chr10:119218192-119218311	0.533333333333333	NA	NA	GRK5	TRUE
chr10:119977199-119977318	0.458333333333333	NA	NA	.	TRUE
chr10:120735102-120735221	0.475	NA	NA	LINC02930	TRUE
chr10:121567073-121567192	0.466666666666667	NA	NA	FGFR2	TRUE
chr10:122246802-122246921	0.516666666666667	NA	NA	TACC2	TRUE
chr10:122954972-122955091	0.525	NA	NA	PSTK	TRUE
chr10:123732890-123733009	0.35	NA	NA	CPXM2	TRUE
chr10:124574397-124574516	0.641666666666667	NA	NA	LHPP	TRUE
chr10:125425980-125426099	0.375	NA	NA	.	TRUE
chr10:126338673-126338792	0.383333333333333	NA	NA	ADAM12	TRUE
chr10:126981635-126981754	0.441666666666667	NA	NA	DOCK1	TRUE
chr10:127687910-127688029	0.325	NA	NA	.	TRUE
chr10:128490323-128490442	0.55	NA	NA	.	TRUE
chr10:130027783-130027902	0.6	NA	NA	C10orf143	TRUE
chr10:131493072-131493191	0.341666666666667	NA	NA	.	TRUE
chr10:132512515-132512634	0.633333333333333	NA	NA	.	TRUE
chr10:133226720-133226839	0.541666666666667	NA	NA	.	TRUE
chr11:493026-493145	0.658333333333333	NA	NA	.	TRUE
chr11:532241-532521	0.601423487544484	NA	NA	HRAS	TRUE
chr11:532632-532751	0.6	NA	NA	HRAS	TRUE
chr11:533452-533611	0.625	NA	NA	HRAS	TRUE
chr11:533765-533943	0.575418994413408	NA	NA	HRAS	TRUE
chr11:534211-534374	0.621951219512195	NA	NA	HRAS	TRUE
chr11:535415-535591	0.858757062146893	NA	NA	HRAS	TRUE
chr11:1642661-1642780	0.658333333333333	NA	NA	.	TRUE
chr11:2474226-2474345	0.625	NA	NA	KCNQ1	TRUE
chr11:3641912-3642031	0.691666666666667	NA	NA	ART5	TRUE
chr11:4409883-4410002	0.433333333333333	NA	NA	.	TRUE
chr11:5248294-5248413	0.475	NA	NA	HBG1	TRUE
chr11:6631942-6632061	0.591666666666667	NA	NA	DCHS1	TRUE
chr11:7507040-7507159	0.441666666666667	NA	NA	OLFML1	TRUE
chr11:8617719-8617838	0.383333333333333	NA	NA	TRIM66	TRUE
chr11:9287799-9287918	0.375	NA	NA	TMEM41B	TRUE
chr11:9995216-9995335	0.408333333333333	NA	NA	.	TRUE
chr11:11108495-11108614	0.466666666666667	NA	NA	LINC02752	TRUE
chr11:11710398-11710517	0.4	NA	NA	.	TRUE
chr11:12516304-12516423	0.516666666666667	NA	NA	PARVA	TRUE
chr11:13346144-13346263	0.541666666666667	NA	NA	BMAL1	TRUE
chr11:14191624-14191743	0.366666666666667	NA	NA	SPON1	TRUE
chr11:14277921-14278295	0.36	NA	NA	RRAS2	TRUE
chr11:14278296-14278671	0.281914893617021	NA	NA	RRAS2	TRUE
chr11:14278672-14279047	0.319148936170213	NA	NA	RRAS2	TRUE
chr11:14279048-14279423	0.38031914893617	NA	NA	RRAS2	TRUE
chr11:14281600-14281719	0.433333333333333	NA	NA	RRAS2	TRUE
chr11:14294464-14294583	0.333333333333333	NA	NA	RRAS2	TRUE
chr11:14294751-14294870	0.45	NA	NA	RRAS2	TRUE
chr11:14295750-14295869	0.391666666666667	NA	NA	RRAS2	TRUE
chr11:14358762-14358971	0.771428571428571	NA	NA	RRAS2	TRUE
chr11:14358972-14359182	0.781990521327014	NA	NA	RRAS2	TRUE
chr11:14953899-14954018	0.466666666666667	NA	NA	CALCB	TRUE
chr11:16413088-16413207	0.341666666666667	NA	NA	SOX6	TRUE
chr11:17369249-17369368	0.4	NA	NA	KCNJ11	TRUE
chr11:18607698-18607817	0.3	NA	NA	SPTY2D1	TRUE
chr11:19228558-19228677	0.391666666666667	NA	NA	E2F8	TRUE
chr11:20041099-20041218	0.475	NA	NA	NAV2	TRUE
chr11:21714818-21714937	0.408333333333333	NA	NA	.	TRUE
chr11:22541368-22541487	0.366666666666667	NA	NA	.	TRUE
chr11:23405430-23405549	0.608333333333333	NA	NA	.	TRUE
chr11:24152205-24152324	0.383333333333333	NA	NA	.	TRUE
chr11:26197663-26197782	0.4	NA	NA	ANO3	TRUE
chr11:27613713-27613832	0.408333333333333	NA	NA	LINC00678	TRUE
chr11:28676649-28676768	0.383333333333333	NA	NA	.	TRUE
chr11:30025906-30026025	0.483333333333333	NA	NA	.	TRUE
chr11:31110651-31110770	0.358333333333333	NA	NA	DCDC1	TRUE
chr11:32356701-32356820	0.425	NA	NA	.	TRUE
chr11:32387774-32388124	0.336182336182336	NA	NA	WT1	TRUE
chr11:32388125-32388475	0.347578347578348	NA	NA	WT1	TRUE
chr11:32388476-32388826	0.43019943019943	NA	NA	WT1	TRUE
chr11:32388827-32389178	0.505681818181818	NA	NA	WT1	TRUE
chr11:32391965-32392084	0.483333333333333	NA	NA	WT1	TRUE
chr11:32392650-32392769	0.458333333333333	NA	NA	WT1	TRUE
chr11:32396256-32396406	0.529801324503311	NA	NA	WT1	TRUE
chr11:32399948-32400067	0.525	NA	NA	WT1	TRUE
chr11:32416457-32416576	0.516666666666667	NA	NA	WT1	TRUE
chr11:32417543-32417662	0.416666666666667	NA	NA	WT1	TRUE
chr11:32427948-32428067	0.658333333333333	NA	NA	WT1	TRUE
chr11:32428497-32428616	0.65	NA	NA	WT1	TRUE
chr11:32434699-32434978	0.7	NA	NA	WT1	TRUE
chr11:32434979-32435258	0.760714285714286	NA	NA	WT1	TRUE
chr11:32435259-32435538	0.717857142857143	NA	NA	WT1	TRUE
chr11:33448275-33448394	0.375	NA	NA	KIAA1549L	TRUE
chr11:34494644-34494763	0.416666666666667	NA	NA	ELF5	TRUE
chr11:35378369-35378488	0.341666666666667	NA	NA	SLC1A2	TRUE
chr11:36451443-36451562	0.541666666666667	NA	NA	PRR5L	TRUE
chr11:37095206-37095325	0.391666666666667	NA	NA	.	TRUE
chr11:37711699-37711818	0.308333333333333	NA	NA	.	TRUE
chr11:38486251-38486370	0.35	NA	NA	.	TRUE
chr11:39589791-39589910	0.408333333333333	NA	NA	.	TRUE
chr11:40389311-40389430	0.391666666666667	NA	NA	LRRC4C	TRUE
chr11:41143171-41143290	0.266666666666667	NA	NA	LRRC4C	TRUE
chr11:42348031-42348150	0.383333333333333	NA	NA	.	TRUE
chr11:43686536-43686655	0.416666666666667	NA	NA	HSD17B12	TRUE
chr11:44332987-44333106	0.391666666666667	NA	NA	.	TRUE
chr11:45225259-45225378	0.525	NA	NA	.	TRUE
chr11:47867934-47868053	0.441666666666667	NA	NA	.	TRUE
chr11:48489043-48489162	0.475	NA	NA	OR4A47	TRUE
chr11:49304361-49304480	0.366666666666667	NA	NA	.	TRUE
chr11:50181207-50181326	0.391666666666667	NA	NA	.	TRUE
chr11:55402807-55402926	0.3	NA	NA	.	TRUE
chr11:56270810-56270929	0.316666666666667	NA	NA	.	TRUE
chr11:57038737-57038856	0.35	NA	NA	.	TRUE
chr11:58239209-58239328	0.425	NA	NA	.	TRUE
chr11:59716161-59716280	0.45	NA	NA	STX3	TRUE
chr11:60770046-60770165	0.608333333333333	NA	NA	.	TRUE
chr11:61669557-61669676	0.566666666666667	NA	NA	.	TRUE
chr11:62411840-62411959	0.533333333333333	NA	NA	SCGB1A1	TRUE
chr11:63220107-63220226	0.358333333333333	NA	NA	SLC22A25	TRUE
chr11:64376994-64377113	0.391666666666667	NA	NA	.	TRUE
chr11:64764605-64764955	0.464387464387464	NA	NA	SF1	TRUE
chr11:64764956-64765306	0.512820512820513	NA	NA	SF1	TRUE
chr11:64765336-64765678	0.603498542274053	NA	NA	SF1	TRUE
chr11:64765694-64765923	0.508695652173913	NA	NA	SF1	TRUE
chr11:64765924-64766154	0.718614718614719	NA	NA	SF1	TRUE
chr11:64766899-64767078	0.677777777777778	NA	NA	SF1	TRUE
chr11:64767176-64767295	0.516666666666667	NA	NA	SF1	TRUE
chr11:64767570-64767843	0.64963503649635	NA	NA	SF1	TRUE
chr11:64768105-64768285	0.602209944751381	NA	NA	SF1	TRUE
chr11:64769015-64769134	0.516666666666667	NA	NA	SF1	TRUE
chr11:64769220-64769339	0.5	NA	NA	SF1	TRUE
chr11:64769425-64769608	0.505434782608696	NA	NA	SF1	TRUE
chr11:64769961-64770080	0.5	NA	NA	SF1	TRUE
chr11:64770255-64770407	0.549019607843137	NA	NA	SF1	TRUE
chr11:64773412-64773531	0.5	NA	NA	SF1	TRUE
chr11:64776501-64776620	0.466666666666667	NA	NA	SF1	TRUE
chr11:64778361-64778541	0.762430939226519	NA	NA	SF1	TRUE
chr11:65183897-65184016	0.575	NA	NA	CAPN1	TRUE
chr11:65986532-65986651	0.425	NA	NA	.	TRUE
chr11:66908460-66908579	0.483333333333333	NA	NA	PC	TRUE
chr11:67715232-67715351	0.491666666666667	NA	NA	.	TRUE
chr11:68528374-68528493	0.4	NA	NA	PPP6R3	TRUE
chr11:69861559-69861678	0.583333333333333	NA	NA	.	TRUE
chr11:70673460-70673579	0.591666666666667	NA	NA	SHANK2	TRUE
chr11:72474159-72474278	0.358333333333333	NA	NA	.	TRUE
chr11:73234916-73235035	0.608333333333333	NA	NA	P2RY2	TRUE
chr11:74074222-74074341	0.533333333333333	NA	NA	C2CD3	TRUE
chr11:74680671-74680790	0.533333333333333	NA	NA	.	TRUE
chr11:75282974-75283093	0.55	NA	NA	ARRB1	TRUE
chr11:76647809-76647928	0.5	NA	NA	.	TRUE
chr11:77927362-77927481	0.375	NA	NA	INTS4	TRUE
chr11:78649065-78649184	0.366666666666667	NA	NA	.	TRUE
chr11:79716329-79716448	0.45	NA	NA	.	TRUE
chr11:80556187-80556306	0.425	NA	NA	.	TRUE
chr11:81389098-81389217	0.4	NA	NA	.	TRUE
chr11:82229640-82229759	0.291666666666667	NA	NA	MIR4300HG	TRUE
chr11:82846494-82846613	0.35	NA	NA	PRCP	TRUE
chr11:84268979-84269098	0.291666666666667	NA	NA	DLG2	TRUE
chr11:85114464-85114583	0.391666666666667	NA	NA	DLG2	TRUE
chr11:86244752-86245046	0.606779661016949	NA	NA	EED	TRUE
chr11:86245047-86245342	0.685810810810811	NA	NA	EED	TRUE
chr11:86250295-86250447	0.405228758169935	NA	NA	EED	TRUE
chr11:86252145-86252264	0.4	NA	NA	EED	TRUE
chr11:86255185-86255304	0.358333333333333	NA	NA	EED	TRUE
chr11:86256389-86256508	0.391666666666667	NA	NA	EED	TRUE
chr11:86257509-86257628	0.4	NA	NA	EED	TRUE
chr11:86264171-86264290	0.458333333333333	NA	NA	EED	TRUE
chr11:86266082-86266215	0.298507462686567	NA	NA	EED	TRUE
chr11:86268448-86268567	0.366666666666667	NA	NA	EED	TRUE
chr11:86276979-86277137	0.383647798742138	NA	NA	EED	TRUE
chr11:86277917-86278036	0.35	NA	NA	EED	TRUE
chr11:86278398-86278603	0.383495145631068	NA	NA	EED	TRUE
chr11:86278604-86278809	0.305825242718447	NA	NA	EED	TRUE
chr11:87258289-87258408	0.5	NA	NA	TMEM135	TRUE
chr11:88550663-88550782	0.316666666666667	NA	NA	GRM5	TRUE
chr11:89470219-89470338	0.4	NA	NA	NOX4	TRUE
chr11:90886839-90886958	0.325	NA	NA	DISC1FP1	TRUE
chr11:91707430-91707549	0.383333333333333	NA	NA	.	TRUE
chr11:92835327-92835446	0.325	NA	NA	FAT3	TRUE
chr11:93630025-93630144	0.441666666666667	NA	NA	.	TRUE
chr11:94456456-94456575	0.275	NA	NA	MRE11	TRUE
chr11:95583058-95583177	0.383333333333333	NA	NA	.	TRUE
chr11:96539395-96539514	0.341666666666667	NA	NA	LINC02737	TRUE
chr11:97622717-97622836	0.366666666666667	NA	NA	.	TRUE
chr11:98475318-98475437	0.358333333333333	NA	NA	.	TRUE
chr11:99344369-99344488	0.291666666666667	NA	NA	CNTN5	TRUE
chr11:100558153-100558272	0.491666666666667	NA	NA	.	TRUE
chr11:102317452-102317571	0.6	NA	NA	BIRC3	TRUE
chr11:102321836-102322202	0.332425068119891	NA	NA	BIRC3	TRUE
chr11:102322203-102322570	0.304347826086957	NA	NA	BIRC3	TRUE
chr11:102322571-102322937	0.337874659400545	NA	NA	BIRC3	TRUE
chr11:102322938-102323305	0.285326086956522	NA	NA	BIRC3	TRUE
chr11:102323306-102323672	0.302452316076294	NA	NA	BIRC3	TRUE
chr11:102323673-102324040	0.269021739130435	NA	NA	BIRC3	TRUE
chr11:102324041-102324408	0.345108695652174	NA	NA	BIRC3	TRUE
chr11:102324420-102324733	0.407643312101911	NA	NA	BIRC3	TRUE
chr11:102324734-102325047	0.401273885350318	NA	NA	BIRC3	TRUE
chr11:102325048-102325361	0.429936305732484	NA	NA	BIRC3	TRUE
chr11:102325447-102325566	0.425	NA	NA	BIRC3	TRUE
chr11:102328050-102328169	0.4	NA	NA	BIRC3	TRUE
chr11:102328891-102329010	0.366666666666667	NA	NA	BIRC3	TRUE
chr11:102330998-102331117	0.416666666666667	NA	NA	BIRC3	TRUE
chr11:102331121-102331240	0.366666666666667	NA	NA	BIRC3	TRUE
chr11:102335965-102336219	0.337254901960784	NA	NA	BIRC3	TRUE
chr11:102336698-102336817	0.3	NA	NA	BIRC3	TRUE
chr11:102336908-102337198	0.319587628865979	NA	NA	BIRC3	TRUE
chr11:102337199-102337489	0.288659793814433	NA	NA	BIRC3	TRUE
chr11:102337621-102337937	0.340694006309148	NA	NA	BIRC3	TRUE
chr11:102337938-102338254	0.375394321766562	NA	NA	BIRC3	TRUE
chr11:102338255-102338572	0.39937106918239	NA	NA	BIRC3	TRUE
chr11:102338588-102338858	0.44280442804428	NA	NA	BIRC3	TRUE
chr11:102338859-102339130	0.477941176470588	NA	NA	BIRC3	TRUE
chr11:102339131-102339402	0.268382352941176	NA	NA	BIRC3	TRUE
chr11:102499364-102499483	0.441666666666667	NA	NA	.	TRUE
chr11:103248633-103248752	0.35	NA	NA	DYNC2H1	TRUE
chr11:104082200-104082319	0.408333333333333	NA	NA	.	TRUE
chr11:104824214-104824333	0.3	NA	NA	.	TRUE
chr11:105478521-105478640	0.316666666666667	NA	NA	.	TRUE
chr11:106447868-106447987	0.475	NA	NA	.	TRUE
chr11:107719434-107719553	0.441666666666667	NA	NA	SLN	TRUE
chr11:108223066-108223185	0.616666666666667	NA	NA	ATM	TRUE
chr11:108227589-108227708	0.383333333333333	NA	NA	ATM	TRUE
chr11:108227771-108227890	0.35	NA	NA	ATM	TRUE
chr11:108229177-108229322	0.356164383561644	NA	NA	ATM	TRUE
chr11:108235669-108235833	0.363636363636364	NA	NA	ATM	TRUE
chr11:108243952-108244117	0.379518072289157	NA	NA	ATM	TRUE
chr11:108244787-108245025	0.347280334728033	NA	NA	ATM	TRUE
chr11:108246963-108247126	0.329268292682927	NA	NA	ATM	TRUE
chr11:108248932-108249101	0.364705882352941	NA	NA	ATM	TRUE
chr11:108250700-108251071	0.403225806451613	NA	NA	ATM	TRUE
chr11:108251836-108252030	0.379487179487179	NA	NA	ATM	TRUE
chr11:108252803-108252922	0.341666666666667	NA	NA	ATM	TRUE
chr11:108253813-108254038	0.384955752212389	NA	NA	ATM	TRUE
chr11:108256217-108256336	0.425	NA	NA	ATM	TRUE
chr11:108257483-108257602	0.366666666666667	NA	NA	ATM	TRUE
chr11:108258982-108259101	0.35	NA	NA	ATM	TRUE
chr11:108267170-108267341	0.406976744186047	NA	NA	ATM	TRUE
chr11:108268409-108268608	0.4	NA	NA	ATM	TRUE
chr11:108271028-108271147	0.408333333333333	NA	NA	ATM	TRUE
chr11:108271250-108271405	0.378205128205128	NA	NA	ATM	TRUE
chr11:108272520-108272639	0.341666666666667	NA	NA	ATM	TRUE
chr11:108272726-108272845	0.366666666666667	NA	NA	ATM	TRUE
chr11:108279489-108279608	0.416666666666667	NA	NA	ATM	TRUE
chr11:108280994-108281167	0.385057471264368	NA	NA	ATM	TRUE
chr11:108282709-108282878	0.282352941176471	NA	NA	ATM	TRUE
chr11:108284226-108284345	0.375	NA	NA	ATM	TRUE
chr11:108284353-108284472	0.391666666666667	NA	NA	ATM	TRUE
chr11:108287597-108287716	0.416666666666667	NA	NA	ATM	TRUE
chr11:108288979-108289098	0.333333333333333	NA	NA	ATM	TRUE
chr11:108289601-108289800	0.33	NA	NA	ATM	TRUE
chr11:108292618-108292792	0.428571428571429	NA	NA	ATM	TRUE
chr11:108293312-108293476	0.339393939393939	NA	NA	ATM	TRUE
chr11:108294926-108295058	0.383458646616541	NA	NA	ATM	TRUE
chr11:108297286-108297405	0.408333333333333	NA	NA	ATM	TRUE
chr11:108299713-108299884	0.401162790697674	NA	NA	ATM	TRUE
chr11:108301647-108301788	0.380281690140845	NA	NA	ATM	TRUE
chr11:108302852-108303028	0.355932203389831	NA	NA	ATM	TRUE
chr11:108304674-108304851	0.410112359550562	NA	NA	ATM	TRUE
chr11:108307866-108307985	0.408333333333333	NA	NA	ATM	TRUE
chr11:108310159-108310314	0.365384615384615	NA	NA	ATM	TRUE
chr11:108312394-108312513	0.35	NA	NA	ATM	TRUE
chr11:108315804-108315923	0.4	NA	NA	ATM	TRUE
chr11:108316010-108316129	0.466666666666667	NA	NA	ATM	TRUE
chr11:108317372-108317520	0.422818791946309	NA	NA	ATM	TRUE
chr11:108319945-108320064	0.35	NA	NA	ATM	TRUE
chr11:108321300-108321419	0.483333333333333	NA	NA	ATM	TRUE
chr11:108325309-108325543	0.408510638297872	NA	NA	ATM	TRUE
chr11:108326057-108326224	0.452380952380952	NA	NA	ATM	TRUE
chr11:108327641-108327760	0.433333333333333	NA	NA	ATM	TRUE
chr11:108329020-108329237	0.376146788990826	NA	NA	ATM	TRUE
chr11:108330213-108330420	0.408653846153846	NA	NA	ATM	TRUE
chr11:108331440-108331559	0.408333333333333	NA	NA	ATM	TRUE
chr11:108331878-108332036	0.383647798742138	NA	NA	ATM	TRUE
chr11:108332761-108332899	0.402877697841727	NA	NA	ATM	TRUE
chr11:108333851-108333970	0.316666666666667	NA	NA	ATM	TRUE
chr11:108334968-108335108	0.404255319148936	NA	NA	ATM	TRUE
chr11:108335842-108335961	0.416666666666667	NA	NA	ATM	TRUE
chr11:108343221-108343370	0.433333333333333	NA	NA	ATM	TRUE
chr11:108345742-108345907	0.379518072289157	NA	NA	ATM	TRUE
chr11:108347252-108347371	0.35	NA	NA	ATM	TRUE
chr11:108353762-108353881	0.458333333333333	NA	NA	ATM	TRUE
chr11:108354756-108354875	0.383333333333333	NA	NA	ATM	TRUE
chr11:108365081-108365217	0.430656934306569	NA	NA	ATM	TRUE
chr11:108365324-108365553	0.421739130434783	NA	NA	ATM	TRUE
chr11:108365554-108365783	0.38695652173913	NA	NA	ATM	TRUE
chr11:108366048-108366357	0.303225806451613	NA	NA	ATM	TRUE
chr11:108366358-108366667	0.309677419354839	NA	NA	ATM	TRUE
chr11:108366668-108366977	0.464516129032258	NA	NA	ATM	TRUE
chr11:108367330-108367639	0.374193548387097	NA	NA	ATM	TRUE
chr11:108367640-108367950	0.32475884244373	NA	NA	ATM	TRUE
chr11:108367951-108368261	0.315112540192926	NA	NA	ATM	TRUE
chr11:108368279-108368552	0.332116788321168	NA	NA	ATM	TRUE
chr11:108368553-108368826	0.375912408759124	NA	NA	ATM	TRUE
chr11:108368827-108369101	0.258181818181818	NA	NA	ATM	TRUE
chr11:108474729-108474848	0.45	NA	NA	POGLUT3	TRUE
chr11:109076327-109076446	0.533333333333333	NA	NA	.	TRUE
chr11:109938630-109938749	0.316666666666667	NA	NA	RDX	TRUE
chr11:110773750-110773869	0.425	NA	NA	.	TRUE
chr11:111470505-111470624	0.375	NA	NA	.	TRUE
chr11:112167304-112167423	0.683333333333333	NA	NA	TEX12	TRUE
chr11:112965015-112965134	0.308333333333333	NA	NA	NCAM1	TRUE
chr11:113836418-113836537	0.483333333333333	NA	NA	USP28	TRUE
chr11:114716373-114716492	0.425	NA	NA	.	TRUE
chr11:116067375-116067494	0.508333333333333	NA	NA	.	TRUE
chr11:116941349-116941468	0.308333333333333	NA	NA	SIK3	TRUE
chr11:118277372-118277491	0.483333333333333	NA	NA	.	TRUE
chr11:118436491-118436716	0.84070796460177	NA	NA	KMT2A	TRUE
chr11:118436717-118436943	0.740088105726872	NA	NA	KMT2A	TRUE
chr11:118468763-118468882	0.45	NA	NA	KMT2A	TRUE
chr11:118471661-118472039	0.387862796833773	NA	NA	KMT2A	TRUE
chr11:118472040-118472418	0.451187335092348	NA	NA	KMT2A	TRUE
chr11:118472419-118472797	0.467018469656992	NA	NA	KMT2A	TRUE
chr11:118472798-118473176	0.496042216358839	NA	NA	KMT2A	TRUE
chr11:118473177-118473555	0.443271767810026	NA	NA	KMT2A	TRUE
chr11:118473556-118473934	0.477572559366755	NA	NA	KMT2A	TRUE
chr11:118473935-118474314	0.465789473684211	NA	NA	KMT2A	TRUE
chr11:118476804-118476981	0.50561797752809	NA	NA	KMT2A	TRUE
chr11:118477966-118478200	0.502127659574468	NA	NA	KMT2A	TRUE
chr11:118480159-118480278	0.433333333333333	NA	NA	KMT2A	TRUE
chr11:118481714-118482091	0.518518518518518	NA	NA	KMT2A	TRUE
chr11:118482420-118482539	0.441666666666667	NA	NA	KMT2A	TRUE
chr11:118484182-118484313	0.454545454545455	NA	NA	KMT2A	TRUE
chr11:118484858-118484977	0.483333333333333	NA	NA	KMT2A	TRUE
chr11:118488613-118488759	0.476190476190476	NA	NA	KMT2A	TRUE
chr11:118489788-118489907	0.491666666666667	NA	NA	KMT2A	TRUE
chr11:118490128-118490247	0.491666666666667	NA	NA	KMT2A	TRUE
chr11:118491196-118491315	0.416666666666667	NA	NA	KMT2A	TRUE
chr11:118491743-118491927	0.486486486486487	NA	NA	KMT2A	TRUE
chr11:118493056-118493229	0.511494252873563	NA	NA	KMT2A	TRUE
chr11:118494282-118494401	0.408333333333333	NA	NA	KMT2A	TRUE
chr11:118494691-118494810	0.375	NA	NA	KMT2A	TRUE
chr11:118495699-118495892	0.494845360824742	NA	NA	KMT2A	TRUE
chr11:118496253-118496372	0.45	NA	NA	KMT2A	TRUE
chr11:118497935-118498072	0.442028985507246	NA	NA	KMT2A	TRUE
chr11:118498369-118498527	0.471698113207547	NA	NA	KMT2A	TRUE
chr11:118499301-118499420	0.4	NA	NA	KMT2A	TRUE
chr11:118499828-118499947	0.425	NA	NA	KMT2A	TRUE
chr11:118500986-118501146	0.484472049689441	NA	NA	KMT2A	TRUE
chr11:118501671-118501856	0.467741935483871	NA	NA	KMT2A	TRUE
chr11:118502397-118502782	0.455958549222798	NA	NA	KMT2A	TRUE
chr11:118502783-118503168	0.450777202072539	NA	NA	KMT2A	TRUE
chr11:118503169-118503554	0.427461139896373	NA	NA	KMT2A	TRUE
chr11:118503555-118503941	0.48062015503876	NA	NA	KMT2A	TRUE
chr11:118503942-118504327	0.427461139896373	NA	NA	KMT2A	TRUE
chr11:118504328-118504713	0.44300518134715	NA	NA	KMT2A	TRUE
chr11:118504714-118505099	0.505181347150259	NA	NA	KMT2A	TRUE
chr11:118505100-118505486	0.475452196382429	NA	NA	KMT2A	TRUE
